Aractip,Marka,Model,Arac Kayit Tip,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Total
TRAKTÖR,MASSEY FERGUSON,698,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,MASSEY FERGUSON,699,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,MASSEY FERGUSON,4X4 KABİNLİ KLİMALI,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,MASSEY FERGUSON,565,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,MASSEY FERGUSON,690,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
TRAKTÖR,MASSEY FERGUSON,6270,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,MAZDA,DEMIO,Kullanılmış,0,0,0,1,0,0,0,0,1,1,0,0,3
SALON ARAÇ,MAZDA,6,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,MAZDA,6 SE-L D AUTO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,MAZDA,EUNOS ROADSTAR,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,MAZDA,RX7,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,MAZDA,DEMİO,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,MAZDA,CX-3,Kullanılmış,0,0,0,0,0,0,0,0,1,0,1,0,2
SALON ARAÇ,MAZDA,CX5,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,MAZDA,5,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,MCLAREN,720S V8 S-A,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,MERCEDES,SPRİNTER,Kullanılmış,1,0,0,1,1,0,1,3,0,2,0,1,10
SALON ARAÇ,MERCEDES,ML-SERİES,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,B-SERİES,Kullanılmış,1,0,0,0,0,0,2,0,0,0,0,0,3
SALON ARAÇ,MERCEDES,E-SERİES,Kullanılmış,3,0,2,6,6,0,1,6,2,0,3,5,34
ESTATE,MERCEDES,GLC,Kullanılmış,1,0,0,1,0,1,0,0,1,0,0,0,4
SALON ARAÇ,MERCEDES,S-SERİES,Kullanılmış,1,0,1,1,0,0,0,0,1,0,0,1,5
ESTATE,MERCEDES,GLE,Kullanılmış,1,0,0,1,0,0,0,0,0,0,0,1,3
SALON ARAÇ,MERCEDES,C-SERİES,Kullanılmış,3,0,2,4,5,3,2,2,2,2,0,5,30
SALON ARAÇ,MERCEDES,380 SLC COUPE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ESTATE,MERCEDES,300 GE,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
KAMYON,MERCEDES,KAPALI BOX,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,1,2
KAMYON,MERCEDES,SPRİNTER,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,1,2
ESTATE,MERCEDES,GL320 CDI,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,CLA,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,MERCEDES,BENZ DROPSIDE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,CLK,Kullanılmış,0,0,2,0,0,2,0,0,0,1,0,0,5
SALON ARAÇ,MERCEDES,A-SERİES,Kullanılmış,0,0,0,2,1,0,0,1,0,0,1,1,6
SALON ARAÇ,MERCEDES,190 D,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,VİTO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,CITAN,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MERCEDES,280SL,Kullanılmış,0,0,0,0,1,0,0,0,1,0,0,0,2
SALON ARAÇ,MERCEDES,SL-SERİES,Kullanılmış,0,0,0,0,1,0,0,0,1,1,0,0,3
KAMYON,MERCEDES,ÇÖP KAMYONU,Kullanılmış,0,0,0,0,1,0,0,2,0,0,1,0,4
OTOBÜS,MERCEDES,BENZ VİANO,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,MERCEDES,V-SERİES,Kullanılmış,0,0,0,0,0,1,2,1,0,1,0,0,5
KAMYON,MERCEDES,GAZ TANKERİ,Kullanılmış,0,0,0,0,0,2,0,0,0,0,0,0,2
OTOBÜS,MERCEDES,SPRİNTER,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,2,3
KAMYONET,MERCEDES,VİTO,Kullanılmış,0,0,0,0,0,0,1,1,0,0,0,0,2
KAMYON,MERCEDES,KENDİNDEN YÜKLEYİCİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,1,0,2
OTOBÜS,MERCEDES,VİTO,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,1,2
BİRLEŞTİRİLEN ARAÇ,MERCEDES,ARAÇ ÇEKİCİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,MERCEDES,G-SERİES,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,MERCEDES,SLK,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,MERCEDES,GLS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
PANELVAN,MERCEDES,VİTO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,MG,3 STYLE VTI-TECH,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MG,CONVERTRBLE,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,MG,SPORTCONVERTIBLE,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,MG,B GT SPORTS,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,MINI,COOPER,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
ÇİFT KABİN,MITSIBUSHI,L200 4X4,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,MİTSUBISHI,ÇÖP TOPLAMA ARACI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,MİTSUBISHI,L200,Kullanılmış,0,0,2,0,0,0,1,2,1,2,1,0,9
SALON ARAÇ,MİTSUBISHI,CARISMA,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAMYON,MİTSUBISHI,CANTER,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ÇİFT KABİN,MİTSUBISHI,TRITON,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ÇİFT KABİN,MİTSUBISHI,ÇİFT KABİN,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,MİTSUBISHI,PAJERO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAMYON,MİTSUBISHI,ARAÇ TAŞIYICI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,MONDIAL,MOTOSİKLET,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
ROMÖRK,MONTRACON,TENTELİ KAPALI,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,MORRIS,MINI,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
BİÇER DÖVER,NEW HOLLAND,BİÇERDÖVER,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,NEW HOLLAND,T480,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
BİÇER DÖVER,NEW HOLLAND,TC56,Kullanılmış,0,0,0,2,0,0,0,0,1,0,0,0,3
TRAKTÖR,NEW HOLLAND,8060,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,NEW HOLLAND,TD1210D KLİMALI KABİNLİ,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,NEW HOLLAND,TC56 KOMBAY,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,NEW HOLLAND,TS110,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,NİSSAN,JUKE,Kullanılmış,1,0,0,0,0,0,1,0,0,0,0,0,2
SALON ARAÇ,NİSSAN,MARCH,Kullanılmış,1,0,2,0,0,1,0,0,0,0,0,0,4
ESTATE,NİSSAN,QASHQAI,Kullanılmış,0,0,1,0,0,1,0,0,0,1,0,0,3
SALON ARAÇ,NİSSAN,NOTE,Kullanılmış,0,0,4,1,1,1,3,2,2,2,0,5,21
PANELVAN,NİSSAN,NV200,Kullanılmış,0,0,2,0,0,3,0,0,0,0,1,0,6
SALON ARAÇ,NİSSAN,SKYLİNE,Kullanılmış,0,0,0,2,0,1,0,0,1,0,0,1,5
ÇİFT KABİN,NİSSAN,ARKASI AÇIK,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,NİSSAN,FUGA,Kullanılmış,0,0,0,0,2,0,0,0,0,0,0,0,2
SALON ARAÇ,NİSSAN,SİLVİA,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,NİSSAN,X-TRAIL,Kullanılmış,0,0,0,0,1,0,0,0,1,0,0,1,3
ÇİFT KABİN,NİSSAN,NAVARA,Kullanılmış,0,0,0,0,1,1,0,1,1,0,1,0,5
SALON ARAÇ,NİSSAN,FİGARO,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,NİSSAN,CUBE,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
ESTATE,NİSSAN,VANETTE,Kullanılmış,0,0,0,0,0,0,1,1,0,0,0,0,2
SALON ARAÇ,NİSSAN,180 SX,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
PANELVAN,NİSSAN,CLİPPER,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,1,2
SALON ARAÇ,NİSSAN,COUPE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ROMÖRK,NUR-AK,TİPPER,Kullanılmış,1,0,0,0,0,1,0,0,0,0,0,0,2
SALON ARAÇ,OPEL,ASTRA,Kullanılmış,0,0,0,0,0,0,1,1,0,0,0,0,2
SALON ARAÇ,OPEL,AGILA,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ROMÖRK,ÖZGÜL,LOWBED TREYLER ARAÇ TAŞIYI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ROMÖRK,ÖZGÜL,TİPPER TREYLER,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAMYONET,PEUGEOT,BİPPER,Kullanılmış,0,0,1,0,1,0,1,0,0,0,0,0,3
SALON ARAÇ,PEUGEOT,3008,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
PANELVAN,PEUGEOT,PARTNER 850 S L1 HDI,Kullanılmış,0,0,0,0,0,1,0,0,1,0,0,0,2
ESTATE,PEUGEOT,HORIZON,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,PEUGEOT,307,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAMYONET,PEUGEOT,BİPPER KAPALI,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,PIAGGIO,VESPA,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,PIAGGIO,PX200E,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,PİAGGİO,VESPA,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ROMÖRK,PLATE,ARAÇ TAŞIYICI LOBET,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,PORSCHE,911 CARRERA,Kullanılmış,1,0,0,0,2,0,0,0,0,0,0,1,4
ESTATE,PORSCHE,MACAN,Kullanılmış,2,0,0,0,0,0,0,0,0,0,1,0,3
SALON ARAÇ,PORSCHE,924 COUPE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,PORSCHE,PANAMERA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,RANGE ROVER,VOGUE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,RANGE ROVER,A-BIO SDV8 A,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,RENAULT,MEGANE,Kullanılmış,0,0,0,1,0,0,1,0,0,0,0,0,2
SALON ARAÇ,RENAULT,5,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTORLU KARAVAN,RENAULT,KNAUS,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
PANELVAN,RENAULT,MASTER LM35,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
KAMYONET,RENAULT,TRAFIC,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTORLU KARAVAN,RENAULT,TRAFIC,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,RENAULT,CLIO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
PANELVAN,RENAULT,KANGOO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ROMÖRK,RHINO TANK,DORSE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,RILEY,RME,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ROMÖRK,ROHR FAHRZEUGWERKE,KATRAN TREYLERİ,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,ROVER,MINI,Kullanılmış,0,0,0,0,0,1,1,0,0,0,0,0,2
SALON ARAÇ,SAAB,9-3 LINEAR 150 BHP - CONVER,TKullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,SAME,DEUTZ FAHR,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
BİRLEŞTİRİLEN ARAÇ,SCANIA,ÇEKİCİ,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ROMÖRK,SCHMITZ,TRI AXLE BUZLUKLU,Kullanılmış,0,0,0,0,0,2,0,0,0,0,0,0,2
ROMÖRK,SCHMITZ,EURO LINER,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,SEAT,CORDOBA,Kullanılmış,0,0,0,0,0,0,0,0,0,2,0,0,2
ROMÖRK,SERT MAKİNA,TIPPER SMY3,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,SETRO,ELEKTRİKLİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,SMART,FORTWO,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ÇİFT KABİN,SSANG YONG,ARKASI AÇIK,Kullanılmış,0,0,0,2,0,0,0,0,0,0,0,0,2
ESTATE,SUZUKI,SAMURAİ,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,SUZUKI,SWIFT,Kullanılmış,2,0,0,0,1,2,1,0,0,0,0,0,6
SALON ARAÇ,SUZUKI,VITARA,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,SUZUKI,ALTO,Kullanılmış,0,0,0,0,2,0,0,0,0,1,0,0,3
KAMYONET,SUZUKI,CARYY,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,SUZUKI,BALENO,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,SUZUKI,V-STROM,Kullanılmış,0,0,0,0,0,2,0,0,0,0,0,0,2
Motobisiklet,SUZUKI,LETS,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,SUZUKI,JIMNY,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,SUZUKI,HUSLER,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
FORK LİFT,TCM,FORKLIFT 8427,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,TOYOTA,VITZ,Kullanılmış,0,0,5,1,0,1,0,0,0,0,1,0,8
SALON ARAÇ,TOYOTA,AYGO,Kullanılmış,0,0,1,0,0,1,0,0,0,0,0,0,2
SALON ARAÇ,TOYOTA,MR-2,Kullanılmış,0,0,1,0,0,0,1,0,0,0,0,0,2
ÇİFT KABİN,TOYOTA,HILUX,Kullanılmış,0,0,1,0,0,0,0,3,0,0,0,1,5
ESTATE,TOYOTA,LAND CRUISER,Kullanılmış,0,0,1,1,0,1,0,0,0,0,0,1,4
FORK LİFT,TOYOTA,ELEKTİKLİ,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
KAMYONET,TOYOTA,TOWNACE,Kullanılmış,0,0,0,0,1,1,0,0,0,0,0,0,2
SALON ARAÇ,TOYOTA,CELICA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
SALON ARAÇ,TOYOTA,AURİS,Kullanılmış,0,0,0,0,0,0,1,1,0,0,0,0,2
OTOBÜS,TOYOTA,COASTER,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,1,2
SALON ARAÇ,TOYOTA,CAMRY,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,TOYOTA,YARİS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,TOYOTA,PASSO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
RALLİ ARACI,TOYOTA,STARLET,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
SALON ARAÇ,TRIUMPH,HERALD,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,TRIUMPH,STAG,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,TÜMOSAN,KABİNLİ TRAKTÖR,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,TÜMOSAN,AL5 8105 4WD 4X4 KABİNLİ,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET 3 TEKER,URAL,GEAR-UP YANLIKLI,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,UZEL,"3,50 BAHÇE",Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,VALTRA,C90,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
KAMYONET,VAUXHALL,COMBO,Kullanılmış,1,0,1,0,1,1,0,0,0,0,0,0,4
SALON ARAÇ,VAUXHALL,INSIGNIA,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYONET,VAUXHALL,ASTRA,Kullanılmış,0,0,0,1,0,0,0,0,1,0,0,0,2
ESTATE,VAUXHALL,ZAFIRA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,VAUXHALL,MOKKA,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,VAUXHALL,VIVA SE,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,VAUXHALL,ASTRA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,VESPA,MOTOSİKLET,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,VESPA,PIAGGIO,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,VESPA,PX200,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAMYONET,VOLKSWAGEN,CADDY,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,VOLKSWAGEN,BEETLE,Kullanılmış,0,0,1,1,0,0,0,0,0,0,0,0,2
ESTATE,VOLKSWAGEN,TİGUAN,Kullanılmış,0,0,1,0,1,1,0,0,0,0,0,0,3
ESTATE,VOLKSWAGEN,SHARAN,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,VOLKSWAGEN,PASSAT,Kullanılmış,0,0,0,0,1,0,1,0,1,0,0,2,5
SALON ARAÇ,VOLKSWAGEN,GOLF,Kullanılmış,0,0,0,0,0,0,1,0,0,0,2,1,4
KAMYON,VOLKSWAGEN,CRAFTER,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
OTOBÜS,VOLKSWAGEN,CRAFTER,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ÇİFT KABİN,VOLKSWAGEN,AMAROK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SALON ARAÇ,VOLKSWAGEN,POLO,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ESTATE,VOLKSWAGEN,ESTATE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
OTOBÜS,VOLKSWAGEN,OTOBÜS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
BİRLEŞTİRİLEN ARAÇ,VOLVO,ÇEKİCİ,Kullanılmış,2,0,0,0,0,0,0,0,1,0,2,5,10
ESTATE,VOLVO,XC60 SE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAMYON,VOLVO,TİPPER,Kullanılmış,0,0,0,0,0,1,0,1,0,0,0,1,3
SALON ARAÇ,VOLVO,V40,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
FORK LİFT,YALE,GDP35UX,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,YAMAHA,XJ 600 N,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,YAMAHA,MOTOSİKLET,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,YAMAHA,CYGNUS,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
